应用代码,应用名称,应用类型,公司名称,app大小,版本号,更新时间,评分,下载人数,应用介绍,图标,下载地址,爬取时间
C100671853,闪电降价,购物比价,广州翔云电子商务有限公司,25.95MB,1.9.0,2019-07-29,score_10,186万次,闪电降价全场一元起购物，是一款品质好，价格低还能赚钱的APP平台，云集了百货、美妆、服饰、食品、鞋包、内衣、母婴、手机用品、运动、,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/44ac9250884349458b641b9ad745a49d.png,http://appdlc.hicloud.com/dl/appdl/application/apk/44/44ac9250884349458b641b9ad745a49d/com.shandianjiangjia.1907271822.apk?sign=portal@portal1564388135875&source=portalsite,2019-07-29
C100935929,豪享拍,购物比价,四川乐享拍网络科技有限公司,5.96MB,2.0.9,2019-07-29,score_0,<10000次,娱乐竞购新零售平台----“豪享拍”，这是一个集购物、娱乐、创业于,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/0cecc7d3450b414b9058f3470e65e566.png,http://appdlc.hicloud.com/dl/appdl/application/apk/0c/0cecc7d3450b414b9058f3470e65e566/com.auction.mall.1907261004.apk?sign=portal@portal1564388136382&source=portalsite,2019-07-29
C100121463,淘宝天猫内部优惠券,购物比价,杭州爱玩科技有限公司,9.23MB,2.2.6,2019-07-29,score_8,13万次,本应用是一款专业免费提供淘宝天猫各种商品优惠券的软件，是最全面最省钱的领券平台。万种淘宝折扣商品精选，1000万购物达人的选择。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/3f0b58c7f2ab419eb4ef486adba67997.png,http://appdlc.hicloud.com/dl/appdl/application/apk/3f/3f0b58c7f2ab419eb4ef486adba67997/com.dataoke.shoppingguide.app671632.1907291333.apk?sign=portal@portal1564388136914&source=portalsite,2019-07-29
C100785121,闪盈惠购,购物比价,中麒（北京）科技有限公司,8.41MB,1.5.4,2019-07-29,score_10,<10000次,便捷网购，省钱赚钱，每日分红,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/3c91ce0815434cd39b0e86aadd0af187.png,http://appdlc.hicloud.com/dl/appdl/application/apk/3c/3c91ce0815434cd39b0e86aadd0af187/com.xwd.bullbtcapp.1907291146.apk?sign=portal@portal1564388137429&source=portalsite,2019-07-29
C100928131,有荐,购物比价,安徽动象金融外包服务有限公司,12.88MB,V1.0.1,2019-07-29,score_0,<10000次,有荐是一款购物省钱APP，,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/0a49cb0035484835a10124ce3cbc0537.png,http://appdlc.hicloud.com/dl/appdl/application/apk/0a/0a49cb0035484835a10124ce3cbc0537/com.dongxiangtech.ecommerce.1907291235.apk?sign=portal@portal1564388138141&source=portalsite,2019-07-29
C10714803,白菜优惠券,购物比价,无锡拉风无限科技有限公司,14.61MB,6.6,2019-07-29,score_8,69万次,优惠券app，领券优惠、省钱、返利、代理赚钱的购物app，白菜优惠券app，省钱好帮手；先领券再购物，不花冤枉钱，比直接淘宝购买省钱一半以上,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/599dfdba6fc74aa7b98ae15b49fc5313.png,http://appdlc.hicloud.com/dl/appdl/application/apk/59/599dfdba6fc74aa7b98ae15b49fc5313/com.lf.coupon.1907291120.apk?sign=portal@portal1564388138833&source=portalsite,2019-07-29
C10258928,珍品网,购物比价,北京良物珍品电子商务股份有限公司,24.74MB,4.8,2019-07-29,score_8,55万次,珍品网创立于2011年，手机客户端是珍品网(www.zhen.com)推出的移动购物应用，是专注于全球奢侈品正品特卖的购物平台。经营Burberry、Prada、Gucci、Dior、Bally、Armani、Versace、MK、Coach、Salvatore,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/6201df1bfc154ec0877f8db2b50003b5.png,http://appdlc.hicloud.com/dl/appdl/application/apk/62/6201df1bfc154ec0877f8db2b50003b5/com.zhenpin.luxurystore.1907291353.apk?sign=portal@portal1564388139325&source=portalsite,2019-07-29
C10192382,网上轻纺城,购物比价,浙江中国轻纺城网络有限公司,45.50MB,2.3.0.0,2019-07-29,score_6,1万次,网上轻纺城APP是由网上轻纺城网站官方开发，为纺织从业者提供的手机应用，随时随地，抓住生意机会。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/605541c8c9f14f0f932e32ac1ccb816a.png,http://appdlc.hicloud.com/dl/appdl/application/apk/60/605541c8c9f14f0f932e32ac1ccb816a/com.qfc.yft.1907291401.apk?sign=portal@portal1564388139789&source=portalsite,2019-07-29
C11053,一淘,购物比价,淘宝（中国）软件有限公司,23.72MB,8.12.3,2019-07-29,score_10,4997万次,一淘是阿里巴巴旗下特卖返利平台，无需注册账号，淘宝账号一键登录，，最高返利80%，还可叠加专享大额优惠券，返利再减；一淘是精明用户不可少的省钱返利神器！一淘祝您新年大吉，“猪”事顺利！,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/0562795e4ecf4b15a9df02d76d1cb5b2.png,http://appdlc.hicloud.com/dl/appdl/application/apk/05/0562795e4ecf4b15a9df02d76d1cb5b2/com.taobao.etao.1907291407.apk?sign=portal@portal1564388140434&source=portalsite,2019-07-29
C100226829,聚不锈,购物比价,厦门钢鲸科技股份有限公司,21.84MB,3.0.8,2019-07-29,score_10,<10000次,【平台说明】聚不锈是厦门钢鲸科技股份有限公司旗下商城，专为不锈钢商户打造的一站式交易服务平台。在生产、流通、采购、交付、融资、物流、资讯、人才方面，全方位、贴地气服务商家，实现省时、省心、巨省钱！打造不锈钢行业线上线下共享生态圈，科技赋能助推产业发展，让天下没有难做的不锈钢生意，为提升中国不锈钢产业竞争力而奋斗不息！,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/25cd527b9eab4243b1cf95254334a654.png,http://appdlc.hicloud.com/dl/appdl/application/apk/25/25cd527b9eab4243b1cf95254334a654/com.example.zhengdong.jbx.1907291101.apk?sign=portal@portal1564388140989&source=portalsite,2019-07-29
C100129413,邻居合伙人,购物比价,广州零距国财贸易有限公司,20.58MB,3.1.3,2019-07-29,score_9,1万次,邻居合伙人新零售共享经济百货平台，自用省钱，分享赚钱！商城经营了以美妆日化、母婴用品、食品、营养保健、手机数码、家用电器、珠宝首饰、鞋类箱包、服饰、家居生活、文体用品等11大品类。建立了以家庭日常生活所需的百货平台，平台融合了商城、学院、直播、积分消费等板块。实现线上线下互动闭环。平台商品定位价格以优惠于其它平台5%-40%的优势，利用分享邀请制，以“自用省钱，分享赚钱”的理念，实现把消费者变成消费商的升级，造福社会，是一个利国、利民、利己的惠民工程。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/5a1491ce6bbe417596bf86f01a034b59.png,http://appdlc.hicloud.com/dl/appdl/application/apk/5a/5a1491ce6bbe417596bf86f01a034b59/com.ljhhr.mobile.1907290927.apk?sign=portal@portal1564388141618&source=portalsite,2019-07-29
C10537802,社区人商家,购物比价,西安景兆信息科技有限公司,27.65MB,3.3.2,2019-07-29,score_10,2万次,社区人商家后台管理app，可以批量进行商品的上传及订单管理、支持充值、提现，同时可实现APP于微信的绑定，支持多渠道接收订单信息，支持优惠劵的自定义发放，可以根据商家的配送能力设置配送范围，可以全城及制定社区服务。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/18fc945a22f54ca49e596f0d80512384.png,http://appdlc.hicloud.com/dl/appdl/application/apk/18/18fc945a22f54ca49e596f0d80512384/cn.shequren.merchant.1907291122.apk?sign=portal@portal1564388142170&source=portalsite,2019-07-29
C100843727,迪星生活,购物比价,深圳市华奥通电子有限公司,16.28MB,1.0.1,2019-07-29,score_0,<10000次,线上购物省钱利器！使用迪星生活可以领取淘宝，京东，拼多多隐藏大额优惠券，购物额外省钱，领券后下单再享高额返利，最高可达90%，分享给好友还能领取额外奖励。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/0b508296155b44aa9aad206c81f212e2.png,http://appdlc.hicloud.com/dl/appdl/application/apk/0b/0b508296155b44aa9aad206c81f212e2/com.lxkj.dxsh.1907291129.apk?sign=portal@portal1564388143449&source=portalsite,2019-07-29
C100626783,华硕商城,购物比价,华硕电脑（上海）有限公司,25.75MB,1.2.3,2019-07-29,score_8,2万次,华硕商城618硕粉狂欢盛典，抄底秒杀，抢大额神券，更有豪礼升级！您可通过【华硕商城】APP了解最潮新品信息、参与享受各类活动优惠、评价和分享你喜欢的华硕商品、享受华硕为您带来的贴心高品质售前售后服务。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/349330da04bf48549cf28fbe1536ab52.png,http://appdlc.hicloud.com/dl/appdl/application/apk/34/349330da04bf48549cf28fbe1536ab52/com.tonglubao.asusstore.1907290949.apk?sign=portal@portal1564388144176&source=portalsite,2019-07-29
C10750375,晨光联盟,购物比价,上海萌萃信息科技有限公司,10.50MB,4.9.0,2019-07-29,score_5,8万次,晨光联盟，一站式精品文具店服务与订货平台。晨光文具旗下匠心出品，速递全球文创行业资讯，捕捉市场趋势动态，发现爆款及潜力好货。晨光联盟依托晨光文具强势渠道布局，帮助全国百万精品文具店店主实现足不出户，进货无忧。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/52092475f5cf49ff8e07a2e797ec3215.png,http://appdlc.hicloud.com/dl/appdl/application/apk/52/52092475f5cf49ff8e07a2e797ec3215/cn.lifemg.union.1907290928.apk?sign=portal@portal1564388144789&source=portalsite,2019-07-29
C100161733,易买纸,购物比价,杭州众纸电子商务有限公司,14.99MB,2.3.1,2019-07-29,score_10,<10000次,易买纸APP全新上线，让您一键找纸毫不费力！,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/3f5fb5bc99604addbe43eba42a083132.png,http://appdlc.hicloud.com/dl/appdl/application/apk/3f/3f5fb5bc99604addbe43eba42a083132/com.emaizhi.app.1907271742.apk?sign=portal@portal1564388145320&source=portalsite,2019-07-29
C100630425,酒小二,购物比价,广西叫酒网络科技有限公司,24.09MB,1.1.3,2019-07-29,score_10,1万次,酒小二是一家专注于同城酒水速送服务类新零售平台,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/541e3b83ff8f4293ae7616f71059caef.png,http://appdlc.hicloud.com/dl/appdl/application/apk/54/541e3b83ff8f4293ae7616f71059caef/com.callme.mall.1907291155.apk?sign=portal@portal1564388145969&source=portalsite,2019-07-29
C100487755,瞄准购,购物比价,上海眸诺网络科技有限公司,23.66MB,1.0.38,2019-07-29,score_0,<10000次,购物少花钱，分享多生钱，一款能赚会省的购物APP！,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/0aae31a99dbb43c59bfd32d3847f4ec8.png,http://appdlc.hicloud.com/dl/appdl/application/apk/0a/0aae31a99dbb43c59bfd32d3847f4ec8/com.mzgxz.app.1907290935.apk?sign=portal@portal1564388146480&source=portalsite,2019-07-29
C100475825,快马送菜,购物比价,深圳市鲜恬科技有限公司,12.33MB,1.5.0,2019-07-29,score_0,1万次,鲜恬科技有限公司专注于生鲜供应链的优化升级，“快马送菜”是其运营的生鲜类电商平台。旨在提升深圳市广大餐饮门店的食材采购体验，从源头上对品质进行把控，剔除中间环节的溢价。立志解决餐饮门店经营过程中存在的采购价格不透明、食材品质不可控、流转损耗高成本等问题。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/f32d6e9906b244e597cb31ba2039161d.png,http://appdlc.hicloud.com/dl/appdl/application/apk/f3/f32d6e9906b244e597cb31ba2039161d/com.xiantian.kuaima.1907271139.apk?sign=portal@portal1564388148330&source=portalsite,2019-07-29
C100200853,联想,购物比价,联想（北京）有限公司,23.07MB,V3.1.4,2019-07-29,score_5,24万次,消暑红包，10亿特权！等你来约“会”！爆品立刻下单购买、超值换购，专宠会员！7月7-14日，新老会员瓜分88888888乐豆大礼包！,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/020899c825d64b0195a892a46875b883.png,http://appdlc.hicloud.com/dl/appdl/application/apk/02/020899c825d64b0195a892a46875b883/com.lenovo.club.app.1907271010.apk?sign=portal@portal1564388149542&source=portalsite,2019-07-29
C10350018,惠购网,购物比价,青岛山景信息技术有限公司,24.11MB,5.6.0,2019-07-29,score_10,48万次,惠购网，一个专注于网购省钱的APP，提供淘宝优惠券返利、京东领券返利、拼多多领卷反利服务，从,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/cfbb8ac6419e4261abb1e6f43ec06b0e.png,http://appdlc.hicloud.com/dl/appdl/application/apk/cf/cfbb8ac6419e4261abb1e6f43ec06b0e/com.shanjing.fanli.1907271924.apk?sign=portal@portal1564388150098&source=portalsite,2019-07-29
C100554001,天天鉴宝,购物比价,河南天眸网络科技有限公司,26.59MB,2.0.8,2019-07-29,score_10,11万次,天天鉴宝致力于为大家提供珠宝玉石、文玩把件等物品交流社区，集鉴定师、商家、爱好者与发烧友共聚一堂。让你的玉石文玩等宝贝与大咖无隔阂交流和展示。打造鉴定新概念，与专业鉴定师在线免费面对面交流鉴定，全方位数字化的鉴定评估，像手机跑分一样直观。我们还有源头直供的直播卖场。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/ce18e42e66584644a27bc3fa26dc267d.png,http://appdlc.hicloud.com/dl/appdl/application/apk/ce/ce18e42e66584644a27bc3fa26dc267d/com.yiding.jianhuo.1907291002.apk?sign=portal@portal1564388150766&source=portalsite,2019-07-29
C5165,1号店,购物比价,重庆京东海嘉电子商务有限公司,33.71MB,6.3.4,2019-07-29,score_5,5852万次,1号店是国内首款网上购物APP,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/7523bfcb2a2b4a588fd871ed9ad41828.png,http://appdlc.hicloud.com/dl/appdl/application/apk/75/7523bfcb2a2b4a588fd871ed9ad41828/com.thestore.main.1907291107.apk?sign=portal@portal1564388151320&source=portalsite,2019-07-29
C100174753,超买,购物比价,平潭所罗门网络科技有限公司,36.09MB,01.01.0742,2019-07-29,score_10,4万次,超买是一个商城，集合有聊天、好友，以及数字资产、我的社群、情怀包、买手秀、超买榜等创意功能。小到9.9包邮，大到家用电器，一应俱全，有超买就"购"了，购物还有数字资产奖励哦~你还可以发现你家门口的店铺，进行线下消费，线上支付。好友之间可以聊天、转账、派发情怀包、买手秀互动，让超买好玩起来。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/868f29e7313642a8b78335ab856fcbc9.png,http://appdlc.hicloud.com/dl/appdl/application/apk/86/868f29e7313642a8b78335ab856fcbc9/com.cjms.app.1907271341.apk?sign=portal@portal1564388151904&source=portalsite,2019-07-29
C8618,当当,购物比价,北京当当科文电子商务有限公司,44.63MB,9.7.2,2019-07-29,score_7,2亿次,1、当当秒杀：天天低价，正品秒杀,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/d0c7a66462354a2b905b2c6fb9d27e27.png,http://appdlc.hicloud.com/dl/appdl/application/apk/d0/d0c7a66462354a2b905b2c6fb9d27e27/com.dangdang.buy2.1907291107.apk?sign=portal@portal1564388152483&source=portalsite,2019-07-29
C10008019,优衣库,购物比价,迅销中国商贸有限公司,30.16MB,4.3.6,2019-07-29,score_10,566万次,优衣库，全球休闲服装品牌。至今在全球开设了超过1400家店铺，得到世界各国消费者的青睐与支持。,https://appimg.dbankcdn.com/hwmarket/files/application/icon144/18998823e0e54dc3b5c7d5b346632982.png,http://appdlc.hicloud.com/dl/appdl/application/apk/18/18998823e0e54dc3b5c7d5b346632982/com.yek.android.uniqlo.1907290938.apk?sign=portal@portal1564388153077&source=portalsite,2019-07-29
